"track_id"	"track_name"	"track_artist"	"track_popularity"	"track_album_id"	"track_album_name"	"track_album_release_date"	"playlist_name"	"playlist_id"	"playlist_genre"	"playlist_subgenre"	"danceability"	"mean_danceability"	"energy"	"key"	"loudness_db"	"mode"	"speechiness"	"acousticness"	"instrumentalness"	"liveness"	"valence"	"tempo_bpm"	"duration_ms"
NA	"Paris (Aeroplane Remix)"	"Friendly Fires"	51	NA	"Friendly Fires"	"2008"	"Electropop And Play"	NA	"pop"	"electropop"	0.703	0.614	0.719	1	-6.625	"minor"	0.0461	0.00889	0.0962	0.0695	0.462	112.009	465333
NA	"SILHOUETTE"	"Lorn"	34	NA	"REMNANT"	"2018-09-05"	"Electropop And Play"	NA	"pop"	"electropop"	0.0985	0.614	0.0958	1	-18.209	"minor"	0.0364	0.721	0.853	0.0982	0.0276	87.92	233275
NA	"Turbo Killer"	"Carpenter Brut"	0	NA	"TRILOGY"	"06-28"	"Electropop And Play"	NA	"pop"	"electropop"	0.306	0.614	0.794	5	-1.657	"minor"	0.0634	5.91e-05	6.56265628789552	0.3	0.302	147.163	208973
NA	"VHS Sex"	"Com Truise"	37	NA	"Galactic Melt"	"2011-06-14"	"Electropop And Play"	NA	"pop"	"electropop"	0.612	0.614	0.628	1	-7.82	"major"	0.0447	0.124	0.85	0.231	0.366	172.176	265133
NA	"The Arcane Arts"	"Arcis"	41	NA	"Adamo"	"01-24"	"Electropop And Play"	NA	"pop"	"electropop"	0.638	0.614	0.899	8	-7.013	"major"	0.0774	1e-04	0.829	0.118	0.343	114.993	172109
NA	"Black Waves"	"Lost Years"	0	NA	"Black Waves"	"2012-12-19"	"Electropop And Play"	NA	"pop"	"electropop"	0.527	0.614	0.894	5	-4.915	"minor"	0.0311	7.32e-05	0.897	0.272	0.203	119.979	296000
NA	"Overpowered"	"Roisin Murphy"	52	NA	"Overpowered"	"2007-10-01"	"Electropop And Play"	NA	"pop"	"electropop"	0.736	0.614	0.827	3	-6.273	"minor"	0.0344	0.091	0.00509	0.315	0.878	117.024	309173
NA	"Ocean (feat. Dave Gahan)"	"Goldfrapp"	18	NA	"Ocean (feat. Dave Gahan)"	"2018-05-21"	"Electropop And Play"	NA	"pop"	"electropop"	0.514	0.614	0.636	3	-7.812	"minor"	0.0354	0.0768	0.000421	0.142	0.234	107.065	242827
NA	"Fault Line"	"Loom:ngs"	4	NA	"Fault Line"	"2018-05-21"	"Electropop And Play"	NA	"pop"	"electropop"	0.77	0.614	0.354	7	-13.393	"major"	0.167	0.316	0.475	0.186	0.413	109.945	180920
NA	"stakra"	"Ryuichi Sakamoto"	18	NA	"async"	"04-28"	"Electropop And Play"	NA	"pop"	"electropop"	0.118	0.614	0.404	4	-16.686	"minor"	0.0427	0.92	0.882	0.113	0.228	86.959	221192
NA	"Hand Hold Hero"	"Laura Marling"	30	NA	"LUMP"	"2018-06-01"	"Electropop And Play"	NA	"pop"	"electropop"	0.709	0.614	0.434	11	-12.089	"major"	0.0668	0.519	0.0323	0.112	0.345	87.968	326061
NA	"Tech Noir"	"Gunship"	56	NA	"GUNSHIP"	"2015-07-24"	"Electropop And Play"	NA	"pop"	"electropop"	0.505	0.614	0.622	10	-8.372	"major"	0.0322	0.0809	0.000789	0.212	0.193	85.994	297432
NA	"Become The One"	"Goldfrapp"	17	NA	"Silver Eye"	"03-31"	"Electropop And Play"	NA	"pop"	"electropop"	0.714	0.614	0.715	9	-7.395	"major"	0.0424	0.0167	0.593	0.349	0.819	142.03	284061
NA	"Severed"	"The Decemberists"	33	NA	"Severed"	"2018-01-17"	"Electropop And Play"	NA	"pop"	"electropop"	0.605	0.614	0.789	4	-7.035	"minor"	0.0338	0.00219	0.0178	0.127	0.434	136.041	243800
NA	"First Day on the Job"	"Paul Haslinger"	26	NA	"Halt and Catch Fire (Original Television Series Soundtrack)"	"2016-08-19"	"Electropop And Play"	NA	"pop"	"electropop"	0.693	0.614	0.52	7	-17.197	"major"	0.0463	0.828	0.943	0.0878	0.325	120.028	76067
NA	"Magazine"	"Hajk"	25	NA	"Hajk"	"04-28"	"Electropop And Play"	NA	"pop"	"electropop"	0.545	0.614	0.457	2	-10.923	"major"	0.135	0.488	0.0618	0.347	0.774	170.017	237213
NA	"Mastermind"	"Roisin Murphy"	16	NA	"Take Her up to Monto"	"2016-07-08"	"Electropop And Play"	NA	"pop"	"electropop"	0.622	0.614	0.719	10	-12.304	"minor"	0.0468	0.0659	0.345	0.0955	0.233	113.01	395538
NA	"I Ran (So Far Away) - Re-Recorded"	"A Flock Of Seagulls"	13	NA	"This Is 80s New Wave 2.0"	"2006-09-19"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.559	0.65	0.719	2	-9.712	"major"	0.0347	0.0169	0.078	0.0824	0.602	146.992	302258
NA	"Solidarity"	"Angelic Upstarts"	33	NA	"Reason Why?"	"1983"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.475	0.65	0.707	9	-11.236	"minor"	0.0769	0.00914	9.61e-06	0.0511	0.445	128.03	306507
NA	"Metalhammer"	"And One"	0	NA	"Anguish"	"1991"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.813	0.65	0.869	1	-4.416	"major"	0.043	0.0257	0.119	0.0943	0.531	124.981	322667
NA	"A Question of Time - Remix"	"Depeche Mode"	0	NA	"DMBX3 (Part 2)"	"2004"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.617	0.65	0.912	0	-11.63	"major"	0.0312	0.000636	0.351	0.364	0.874	136.424	245733
NA	"All Night Long - (Remastered)"	"Peter Murphy"	26	NA	"Love Hysteria (Expanded Edition)"	"2013-11-25"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.71	0.65	0.497	7	-12.858	"minor"	0.0272	0.126	1.68e-05	0.142	0.766	132.96	340507
NA	"Send Me An Angel"	"Real Life"	55	NA	"Heartland"	"1983-01-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.605	0.65	0.926	7	-4.831	"minor"	0.0372	0.0714	2.18e-05	0.0953	0.49	129.844	236547
NA	"What Will I Do"	"Timmy T"	25	NA	"Time After Time"	"1990-03-15"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.609	0.65	0.738	0	-6.624	"minor"	0.0518	0.00481	8.34e-06	0.292	0.928	126.234	248173
NA	"Flesh"	"A Split Second"	0	NA	"Clasicos de la Fiesta"	"2003-01-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.638	0.65	0.996	9	-6.407	"major"	0.0457	0.068	0.86	0.159	0.87	130.04	169839
NA	"Big in Japan - Best of-Version"	"Alphaville"	57	NA	"First Harvest 1984-1992"	"1991-12-17"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.755	0.65	0.604	2	-9.84	"minor"	0.0454	0.183	0.0336	0.128	0.491	97.8	235200
NA	"Tarzan Boy"	"Baltimora"	51	NA	"Tarzan Boy: The World Of Baltimora"	"2010-01-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.703	0.65	0.803	5	-4.647	"major"	0.0251	0.346	0.000912	0.437	0.695	107.41	230027
NA	"The Wild Boys"	"Duran Duran"	54	NA	"Greatest"	"1998-11-09"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.741	0.65	0.838	11	-7.622	"minor"	0.0637	0.407	0	0.138	0.586	115.689	257600
NA	"Hey Little Girl (Single Mix) - Remastered"	"ICEHOUSE"	0	NA	"The Best of Icehouse (Remastered)"	"2013-09-20"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.723	0.65	0.914	9	-5.13	"minor"	0.0409	0.0862	5.53712416938506	0.231	0.893	135.547	220027
NA	"Relax"	"Frankie Goes To Hollywood"	0	NA	"Techno Pop Classics, Vol. 2"	"2013-05-07"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.814	0.65	0.613	9	-8.113	"major"	0.0449	0.0473	0.067	0.15	0.72	114.651	443480
NA	"Fantasy Girl"	"Johnny O."	47	NA	"Johnny O (Deluxe Edition)"	"2011-08-15"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.655	0.65	0.486	9	-16.934	"minor"	0.0337	0.00793	1.32137862378731	0.129	0.449	127.214	474333
NA	"Terra Titanic"	"Peter Schilling"	49	NA	"Von Anfang An...Bis Jetzt !"	"1983-06-27"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.772	0.65	0.557	5	-7.703	"major"	0.0352	0.0303	0	0.0973	0.627	122.168	274706
NA	"Something Good"	"Paul Haig"	23	NA	"Chain"	"1989"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.633	0.65	0.936	2	-4.233	"major"	0.032	0.00481	0.0247	0.0745	0.887	116.055	205520
NA	"Es Imposible No Puede Ser"	"Megabeat"	24	NA	"Sonido De Valencia - 1990 - 1999"	"2009-11-09"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.717	0.65	0.96	11	-8.446	"minor"	0.0395	0.36	0.781	0.0736	0.822	125.83	257813
NA	"I Promised Myself"	"Nick Kamen"	61	NA	"Move Until We Fly"	"1990"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.58	0.65	0.799	9	-12.283	"major"	0.0306	0.00428	0.00161	0.0326	0.693	128.179	240773
NA	"Painted Moon (Blues Mix)"	"The Silencers"	23	NA	"The Best Of - Blood & Rain: The Singles 86 - 96"	"1996-10-03"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.635	0.65	0.627	9	-10.125	"major"	0.0275	0.0171	0.518	0.0722	0.283	125.352	397027
NA	"Diamonds - Radio Edit"	"Hard Rain London"	0	NA	"Diamonds EP"	"2010-11-22"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.47	0.65	0.913	11	-4.487	"major"	0.0415	0.041	0.00116	0.385	0.575	131.876	238678
NA	"Always The Sun - Sunny Side Up Mix"	"The Stranglers"	50	NA	"10"	"1990-03-14"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.561	0.65	0.868	2	-4.146	"major"	0.0464	0.00585	3.96157856148202	0.105	0.795	133.362	243053
NA	"Personal Jesus"	"Depeche Mode"	18	NA	"Melodia FM"	"2014-03-24"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.656	0.65	0.78	11	-7.053	"major"	0.0456	0.116	0.163	0.101	0.339	130.059	294893
NA	"Big Area"	"Then Jerico"	0	NA	"The Big Area"	"1990-06-12"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.578	0.65	0.821	10	-10.521	"major"	0.0354	0.128	0.000462	0.16	0.421	120.37	289933
NA	"Vagabonds"	"New Model Army"	43	NA	"Thunder And Consolation"	"1989-03-15"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.556	0.65	0.76	9	-12.164	"major"	0.0463	0.0626	3.91e-05	0.348	0.696	129.296	260773
NA	"The Sparrows And The Nightingales"	"Wolfsheim"	46	NA	"The Sparrows And The Nightingales"	"1991-07-15"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.634	0.65	0.543	2	-13.521	"major"	0.0324	0.0169	0.00127	0.315	0.441	121.931	405291
NA	"The Motive - Greg Walsh Remix"	"Then Jerico"	0	NA	"The Best Of Then Jerico"	"1990-06-12"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.597	0.65	0.788	2	-11.805	"major"	0.0349	0.18	0.314	0.0582	0.954	109.377	386506
NA	"More Than This"	"Roxy Music"	59	NA	"Roxy Music Collection"	"2004-01-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.657	0.65	0.552	6	-11.77	"major"	0.0255	0.0424	0.039	0.106	0.759	128.494	272857
NA	"Down Under"	"Men At Work"	0	NA	"Down Under (Digital 45)"	"2009-11-06"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.741	0.65	0.561	11	-10.933	"minor"	0.0274	0.118	0.0155	0.0543	0.898	107.174	219293
NA	"The Stand"	"Joolz"	23	NA	"Hex"	"1990-01-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.703	0.65	0.29	9	-14.551	"major"	0.112	0.407	8.82e-05	0.101	0.305	122.262	318960
NA	"Just Like Heaven"	"The Cure"	13	NA	"Kiss Me Kiss Me Kiss Me"	"1987-05-25"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.439	0.65	0.837	9	-11.548	"major"	0.0336	0.0808	0.0024	0.115	0.511	151.994	212827
NA	"Unsafe Building - Electric"	"The Alarm"	8	NA	"Eponymous 1981-1983"	"2018-03-16"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.439	0.65	0.924	1	-5.483	"major"	0.0379	0.000211	0	0.0991	0.669	135.885	265480
NA	"My Bag"	"Lloyd Cole and the Commotions"	32	NA	"Mainstream"	"1987-01-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.739	0.65	0.594	2	-13.336	"major"	0.031	0.0204	0.000136	0.179	0.967	129.032	235893
NA	"You"	"Boytronic"	34	NA	"Maxi"	"2004-03-01"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.896	0.65	0.894	0	-4.995	"major"	0.143	0.133	0.405	0.0514	0.884	140.602	433240
NA	"If I Ever Fall In Love"	"Somewhere over England"	32	NA	"Somewhere Over England"	"1992-06-15"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.62	0.65	0.696	0	-9.001	"major"	0.0245	0.0191	0.000318	0.103	0.831	132.038	222267
NA	"The More You Live, The More You Love"	"A Flock Of Seagulls"	43	NA	"Playlist: The Very Best of A Flock of Seagulls"	"2008-08-19"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.612	0.65	0.845	11	-5.565	"minor"	0.0352	0.00224	0.00168	0.582	0.769	139.514	249107
NA	"Such a Shame"	"Talk Talk"	57	NA	"Natural History - The Very Best Of Talk Talk"	"1990-05-21"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.598	0.65	0.68	3	-11.431	"minor"	0.029	0.209	0.00172	0.3	0.708	112.067	257627
NA	"Dreaming of Me"	"Depeche Mode"	14	NA	"Dreaming Of Me"	"1981"	"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)"	NA	"pop"	"electropop"	0.786	0.65	0.902	6	-5.323	"minor"	0.0464	0.155	0.00668	0.0174	0.953	134.149	224200
NA	"My Darling Bullet"	"Freakangel"	0	NA	"The Faults of Humanity (Japanese Limited Edition)"	"2011-10-17"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.463	0.561	0.955	10	-5.705	"minor"	0.0401	6.77e-05	0.682	0.33	0.308	140.012	260227
NA	"Femme Fatale"	"Agonoize"	0	NA	"Sieben"	"2007-11-09"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.609	0.561	0.988	11	-6.653	"major"	0.047	0.00484	0.768	0.158	0.489	136.004	304973
NA	"Wahre Liebe"	"Agonoize"	0	NA	"Wahre Liebe"	"2012-05-25"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.721	0.561	0.939	7	-6.159	"major"	0.121	0.0722	0.0024	0.214	0.446	134.974	261613
NA	"Klingen"	"Nachtmahr"	0	NA	"Alle Lust Will Ewigkeit"	"2009-08-07"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.633	0.561	0.96	6	-5.47	"minor"	0.0831	0.00467	0.0405	0.617	0.549	140.012	262053
NA	"Hard Bass Hard Soundz"	"X-RX"	0	NA	"Activate the Machinez"	"2012-05-25"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.604	0.561	0.985	1	-3.583	"major"	0.0322	0.105	0.793	0.0358	0.278	142.959	269640
NA	"Kein Herz"	"X-RX"	0	NA	"Activate the Machinez"	"2012-05-25"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.516	0.561	0.966	2	-5.146	"major"	0.0426	0.000158	7.93149799178354	0.306	0.325	140.022	252160
NA	"Winter Born (This Sacrifice)"	"The Cruxshadows"	0	NA	"Ethernaut"	"2010-12-17"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.502	0.561	0.918	2	-4.607	"minor"	0.0629	0.0867	0.000119	0.192	0.133	132.991	381133
NA	"Never Wanted to Dance"	"Mindless Self Indulgence"	0	NA	"If"	"2008-04-29"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.566	0.561	0.744	2	-4.006	"major"	0.22	0.0053	3.14e-05	0.247	0.712	91.514	188960
NA	"Military Fashion Show"	"And One"	0	NA	"Bodypop"	"2006-09-01"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.675	0.561	0.941	5	-7.595	"minor"	0.0666	0.0897	0.334	0.0973	0.705	132.003	268067
NA	"Space & Time"	"VNV Nation"	36	NA	"Automatic"	"2011-09-16"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.517	0.561	0.794	6	-5.915	"minor"	0.0312	7.46e-05	4.15e-05	0.149	0.706	126.999	292493
NA	"God Is In The Rain"	"Suicide Commando"	0	NA	"Electrostorm Vol. 2"	"2010-05-21"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.469	0.561	0.937	5	-3.721	"major"	0.0491	6.8e-05	0.819	0.116	0.102	126.01	329747
NA	"Over And Done"	"Deine Lakaien"	0	NA	"April Skies"	"2005-01-01"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.609	0.561	0.858	9	-5.862	"minor"	0.0594	0.599	0.000229	0.232	0.351	124.986	314259
NA	"The Art of Suicide"	"Emilie Autumn"	25	NA	"Opheliac -- The Deluxe Edition"	"2010-07-13"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.521	0.561	0.331	0	-11.615	"major"	0.029	0.395	0	0.199	0.405	165.771	332440
NA	"Steine sind Steine"	"And One"	0	NA	"Frontfeuer"	"2006-09-01"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.634	0.561	0.753	3	-6.875	"minor"	0.0379	0.0347	0.905	0.0624	0.964	128.018	241413
NA	"Atemlos"	"[:SITD:]"	3	NA	"Icon:Koru"	"2011-11-18"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.564	0.561	0.904	9	-6.221	"major"	0.0366	0.0077	4.64e-06	0.112	0.295	114.985	397093
NA	"Over And Done"	"Deine Lakaien"	0	NA	"Over And Done"	"2005-01-01"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.625	0.561	0.887	9	-6.201	"minor"	0.0724	0.452	0.000967	0.278	0.357	125.006	266213
NA	"Glowstix, Neon & Blood"	"Incubite"	0	NA	"Toxicum"	"2011-02-18"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.547	0.561	0.888	1	-6.643	"major"	0.0299	0.000283	0.501	0.168	0.333	129.993	272893
NA	"Madchen in Unform (Faderhead Remix)"	"Nachtmahr"	0	NA	"Madchen in Uniform"	"2010-01-29"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.607	0.561	0.968	2	-5.538	"major"	0.0777	0.000224	9.3e-06	0.644	0.459	142.01	233387
NA	"Staatsfeind"	"Agonoize"	0	NA	"For The Sick And Disturbed"	"2008-10-31"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.507	0.561	0.999	4	-6.425	"minor"	0.0594	0.00996	0.000421	0.0771	0.397	139.987	273640
NA	"Ersatzteil"	"Feindflug"	0	NA	"A Compilation 3"	"2008-12-02"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.601	0.561	0.957	7	-5.598	"major"	0.0409	0.000244	0.904	0.106	0.332	135.008	310333
NA	"Pericular (Richtfest II)"	"[:SITD:]"	12	NA	"Icon:Koru"	"2011-11-18"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.509	0.561	0.918	5	-5.343	"major"	0.042	0.0738	0.000114	0.256	0.106	105.012	395827
NA	"The Noise Inside My Head"	"Assemblage 23"	33	NA	"Bruise (Limited Edition)"	"2012-06-08"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.501	0.561	0.865	8	-7.583	"major"	0.0298	0.000244	0.11	0.224	0.727	125.997	256973
NA	"Harsh Generation"	"Grendel"	0	NA	"Harsh Generation"	"2007-12-03"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.497	0.561	0.99	11	-5.272	"major"	0.0631	0.00628	0	0.339	0.685	140.011	234987
NA	"Ein Spiel (Fabrik-C Remix)"	"Nachtmahr"	0	NA	"Kunst ist Krieg"	"2007-09-14"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.626	0.561	0.907	0	-5.965	"minor"	0.0369	0.000117	0.727	0.106	0.218	140.048	303107
NA	"Robuste Maschine"	"Reaper"	0	NA	"Hell Starts With An H"	"2007-02-23"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.604	0.561	0.995	7	-4.829	"minor"	0.0685	5.06e-05	0.505	0.632	0.114	138.007	264440
NA	"Illusion"	"VNV Nation"	50	NA	"Judgement"	"2007-04-12"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.457	0.561	0.434	7	-10.445	"major"	0.0366	0.0839	0.00552	0.123	0.0822	180.145	286960
NA	"Destillat - VNV Nation Remix"	"Das Ich"	38	NA	"Addendum"	"2007"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.605	0.561	0.733	10	-7.709	"minor"	0.0339	0.00749	0.587	0.209	0.225	123.945	367573
NA	"Such mich find mich"	"OOMPH!"	45	NA	"Des Wahnsinns fette Beute"	"2012-05-21"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.676	0.561	0.885	6	-4.211	"minor"	0.0579	0.00263	2.67e-05	0.0947	0.618	127.023	210013
NA	"Koprolalie"	"Agonoize"	0	NA	"Ultraviolent Six"	"2006-06-29"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.58	0.561	0.89	7	-7.166	"major"	0.0331	0.0226	0.213	0.161	0.743	139.98	286948
NA	"Besser du rennst"	"Subway To Sally"	34	NA	"Kreuzfeuer"	"2009-03-27"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.553	0.561	0.926	0	-3.829	"major"	0.0396	2.48e-05	1.56e-05	0.324	0.661	91.988	246267
NA	"Such a Shame"	"Talk Talk"	30	NA	"The Very Best Of"	"1997-01-27"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.605	0.561	0.69	3	-11.003	"minor"	0.0295	0.198	0.00132	0.291	0.694	112.005	266867
NA	"True Life - Vnv Nation Remix"	"Lights Of Euphoria"	0	NA	"True Life"	"2003-04-04"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.708	0.561	0.898	9	-4.97	"major"	0.0486	0.0018	0.772	0.0585	0.166	133.964	416893
NA	"Wildes Herz"	"Down Below"	0	NA	"Wildes Herz"	"2009-06-26"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.705	0.561	0.954	7	-2.657	"major"	0.0389	0.0787	1.77e-06	0.0797	0.812	130.035	214120
NA	"Dein Anblick"	"Schandmaul"	11	NA	"Sinnfonie"	"2009-01-03"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.319	0.561	0.697	4	-8.624	"minor"	0.0853	0.228	0	0.944	0.305	97.436	368267
NA	"Dead Market"	"Haujobb"	0	NA	"New World March"	"2011-11-11"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.593	0.561	0.763	6	-8.044	"major"	0.0445	0.000284	0.000295	0.156	0.0773	100.022	237720
NA	"Sieben"	"Subway To Sally"	41	NA	"Nord Nord Ost"	"2005-08-22"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.453	0.561	0.986	9	-1.853	"minor"	0.114	0.00354	8.3819934245199	0.177	0.284	161.928	206289
NA	"Sandmann"	"OOMPH!"	45	NA	"Monster"	"2008"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.481	0.561	0.962	7	-3.043	"minor"	0.0981	0.000963	0	0.19	0.236	150.078	229181
NA	"Running Up That Hill"	"Placebo"	42	NA	"Best Of The Bands"	"2009-06-29"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.431	0.561	0.458	10	-11.147	"minor"	0.0481	0.284	0.479	0.107	0.132	180.013	294093
NA	"Last Dance"	"Covenant"	0	NA	"Last Dance"	"2013-06-07"	"Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop"	NA	"pop"	"electropop"	0.611	0.561	0.988	10	-3.971	"major"	0.102	0.00254	0.784	0.222	0.269	136.015	378120
